"id" ,"cnt","dteday"    ,"season","yr","mnth","hr","holiday","weekday","workingday","weathersit","temp","atemp","hum","windspeed"
12349,578  ,"2012-06-03",2       ,1   ,6     ,17  ,0        ,0        ,0           ,1           ,0.7   ,0.6364 ,0.34 ,0.2537
6502 ,126  ,"2011-10-03",4       ,0   ,10    ,11  ,0        ,1        ,1           ,2           ,0.4   ,0.4091 ,0.71 ,0.2239
7184 ,85   ,"2011-10-31",4       ,0   ,10    ,22  ,0        ,1        ,1           ,2           ,0.36  ,0.3485 ,0.76 ,0.194
17134,281  ,"2012-12-21",1       ,1   ,12    ,16  ,0        ,5        ,1           ,2           ,0.3   ,0.2727 ,0.39 ,0.3284
1698 ,154  ,"2011-03-16",1       ,0   ,3     ,9   ,0        ,3        ,1           ,2           ,0.32  ,0.3333 ,0.93 ,0.1343
10265,590  ,"2012-03-08",1       ,1   ,3     ,18  ,0        ,4        ,1           ,2           ,0.62  ,0.6212 ,0.38 ,0.5522
11693,350  ,"2012-05-07",2       ,1   ,5     ,9   ,0        ,1        ,1           ,2           ,0.5   ,0.4848 ,0.82 ,0.2239
3707 ,481  ,"2011-06-08",2       ,0   ,6     ,8   ,0        ,3        ,1           ,1           ,0.76  ,0.7121 ,0.58 ,0.1642
9349 ,85   ,"2012-01-30",1       ,1   ,1     ,10  ,0        ,1        ,1           ,1           ,0.22  ,0.2121 ,0.41 ,0.2836
5391 ,189  ,"2011-08-17",3       ,0   ,8     ,12  ,0        ,3        ,1           ,1           ,0.8   ,0.7273 ,0.43 ,0.2836
5044 ,16   ,"2011-08-03",3       ,0   ,8     ,1   ,0        ,3        ,1           ,2           ,0.78  ,0.7121 ,0.52 ,0.1642
14769,323  ,"2012-09-12",3       ,1   ,9     ,13  ,0        ,3        ,1           ,1           ,0.7   ,0.6364 ,0.34 ,0.1343
16830,118  ,"2012-12-09",4       ,1   ,12    ,0   ,0        ,0        ,0           ,2           ,0.4   ,0.4091 ,0.87 ,0.1343
1835 ,1    ,"2011-03-22",2       ,0   ,3     ,4   ,0        ,2        ,1           ,2           ,0.42  ,0.4242 ,0.82 ,0.1642
8844 ,240  ,"2012-01-09",1       ,1   ,1     ,7   ,0        ,1        ,1           ,2           ,0.22  ,0.2424 ,0.6  ,0.1045
10532,148  ,"2012-03-19",1       ,1   ,3     ,22  ,0        ,1        ,1           ,2           ,0.56  ,0.5303 ,0.73 ,0.1642
5018 ,96   ,"2011-08-01",3       ,0   ,8     ,23  ,0        ,1        ,1           ,1           ,0.68  ,0.6364 ,0.74 ,0.194
2500 ,7    ,"2011-04-19",2       ,0   ,4     ,1   ,0        ,2        ,1           ,1           ,0.46  ,0.4545 ,0.63 ,0.2239
5256 ,206  ,"2011-08-11",3       ,0   ,8     ,21  ,0        ,4        ,1           ,1           ,0.7   ,0.6515 ,0.48 ,0.0896
4036 ,21   ,"2011-06-22",3       ,0   ,6     ,1   ,0        ,3        ,1           ,1           ,0.66  ,0.6061 ,0.78 ,0.1343
4582 ,400  ,"2011-07-14",3       ,0   ,7     ,19  ,0        ,4        ,1           ,1           ,0.72  ,0.6515 ,0.39 ,0.2239
12436,681  ,"2012-06-07",2       ,1   ,6     ,8   ,0        ,4        ,1           ,1           ,0.52  ,0.5    ,0.77 ,0
3159 ,209  ,"2011-05-16",2       ,0   ,5     ,12  ,0        ,1        ,1           ,1           ,0.66  ,0.6212 ,0.54 ,0.0896
16225,559  ,"2012-11-13",4       ,1   ,11    ,18  ,0        ,2        ,1           ,1           ,0.34  ,0.3182 ,0.49 ,0.2836
4488 ,227  ,"2011-07-10",3       ,0   ,7     ,21  ,0        ,0        ,0           ,1           ,0.74  ,0.6818 ,0.62 ,0.2537
8513 ,70   ,"2011-12-26",1       ,0   ,12    ,10  ,1        ,1        ,0           ,1           ,0.34  ,0.2879 ,0.42 ,0.5224
17299,225  ,"2012-12-28",1       ,1   ,12    ,15  ,0        ,5        ,1           ,2           ,0.3   ,0.3182 ,0.49 ,0
12003,90   ,"2012-05-20",2       ,1   ,5     ,7   ,0        ,0        ,0           ,1           ,0.52  ,0.5    ,0.68 ,0.194
10712,138  ,"2012-03-27",2       ,1   ,3     ,10  ,0        ,2        ,1           ,1           ,0.26  ,0.2576 ,0.35 ,0.2239
7884 ,1    ,"2011-11-30",4       ,0   ,11    ,3   ,0        ,3        ,1           ,1           ,0.32  ,0.3182 ,0.7  ,0.1642
5495 ,181  ,"2011-08-21",3       ,0   ,8     ,20  ,0        ,0        ,0           ,1           ,0.7   ,0.6667 ,0.79 ,0.2537
12013,549  ,"2012-05-20",2       ,1   ,5     ,17  ,0        ,0        ,0           ,1           ,0.72  ,0.6515 ,0.45 ,0.3284
5998 ,165  ,"2011-09-12",3       ,0   ,9     ,11  ,0        ,1        ,1           ,1           ,0.7   ,0.6515 ,0.58 ,0.194
8723 ,59   ,"2012-01-04",1       ,1   ,1     ,6   ,0        ,3        ,1           ,1           ,0.02  ,0.0455 ,0.41 ,0.1642
6986 ,405  ,"2011-10-23",4       ,0   ,10    ,16  ,0        ,0        ,0           ,1           ,0.52  ,0.5    ,0.55 ,0.194
496  ,67   ,"2011-01-22",1       ,0   ,1     ,17  ,0        ,6        ,0           ,1           ,0.12  ,0.197  ,0.28 ,0
14333,288  ,"2012-08-25",3       ,1   ,8     ,9   ,0        ,6        ,0           ,2           ,0.68  ,0.6364 ,0.69 ,0.2836
3711 ,149  ,"2011-06-08",2       ,0   ,6     ,12  ,0        ,3        ,1           ,1           ,0.88  ,0.8182 ,0.42 ,0.1343
5128 ,441  ,"2011-08-06",3       ,0   ,8     ,13  ,0        ,6        ,0           ,2           ,0.8   ,0.7727 ,0.59 ,0.3284
4559 ,342  ,"2011-07-13",3       ,0   ,7     ,20  ,0        ,3        ,1           ,1           ,0.7   ,0.6667 ,0.84 ,0.1642
263  ,81   ,"2011-01-12",1       ,0   ,1     ,9   ,0        ,3        ,1           ,1           ,0.16  ,0.1364 ,0.59 ,0.3284
13078,93   ,"2012-07-04",3       ,1   ,7     ,2   ,1        ,3        ,0           ,1           ,0.66  ,0.6061 ,0.83 ,0.1343
6398 ,8    ,"2011-09-29",4       ,0   ,9     ,3   ,0        ,4        ,1           ,2           ,0.6   ,0.5152 ,0.94 ,0.194
4039 ,11   ,"2011-06-22",3       ,0   ,6     ,4   ,0        ,3        ,1           ,1           ,0.64  ,0.5758 ,0.83 ,0
11838,350  ,"2012-05-13",2       ,1   ,5     ,10  ,0        ,0        ,0           ,1           ,0.6   ,0.6061 ,0.6  ,0.2537
13512,16   ,"2012-07-22",3       ,1   ,7     ,4   ,0        ,0        ,0           ,1           ,0.6   ,0.5455 ,0.88 ,0
5599 ,8    ,"2011-08-26",3       ,0   ,8     ,4   ,0        ,5        ,1           ,1           ,0.62  ,0.5606 ,0.88 ,0
13755,487  ,"2012-08-01",3       ,1   ,8     ,7   ,0        ,3        ,1           ,2           ,0.64  ,0.5758 ,0.83 ,0.1343
6855 ,4    ,"2011-10-18",4       ,0   ,10    ,4   ,0        ,2        ,1           ,2           ,0.44  ,0.4394 ,0.94 ,0.1045
15255,395  ,"2012-10-02",4       ,1   ,10    ,19  ,0        ,2        ,1           ,3           ,0.62  ,0.5455 ,0.94 ,0
12517,521  ,"2012-06-10",2       ,1   ,6     ,17  ,0        ,0        ,0           ,1           ,0.82  ,0.7424 ,0.41 ,0.2836
16239,691  ,"2012-11-14",4       ,1   ,11    ,8   ,0        ,3        ,1           ,1           ,0.28  ,0.2576 ,0.56 ,0.2985
315  ,64   ,"2011-01-14",1       ,0   ,1     ,14  ,0        ,5        ,1           ,1           ,0.22  ,0.2121 ,0.41 ,0.2836
11172,616  ,"2012-04-15",2       ,1   ,4     ,16  ,0        ,0        ,0           ,1           ,0.72  ,0.6515 ,0.39 ,0.3582
8256 ,82   ,"2011-12-15",4       ,0   ,12    ,15  ,0        ,4        ,1           ,3           ,0.52  ,0.5    ,0.55 ,0.2239
2362 ,70   ,"2011-04-13",2       ,0   ,4     ,7   ,0        ,3        ,1           ,3           ,0.36  ,0.3485 ,1    ,0.2239
7165 ,3    ,"2011-10-31",4       ,0   ,10    ,3   ,0        ,1        ,1           ,1           ,0.24  ,0.2576 ,0.87 ,0.1045
13180,130  ,"2012-07-08",3       ,1   ,7     ,8   ,0        ,0        ,0           ,1           ,0.84  ,0.803  ,0.53 ,0.1343
15868,173  ,"2012-10-28",4       ,1   ,10    ,8   ,0        ,0        ,0           ,2           ,0.5   ,0.4848 ,0.59 ,0.5522
13857,523  ,"2012-08-05",3       ,1   ,8     ,13  ,0        ,0        ,0           ,1           ,0.88  ,0.8182 ,0.44 ,0.4627
16448,13   ,"2012-11-23",4       ,1   ,11    ,1   ,0        ,5        ,1           ,1           ,0.28  ,0.303  ,0.81 ,0.0896
3634 ,27   ,"2011-06-05",2       ,0   ,6     ,7   ,0        ,0        ,0           ,2           ,0.6   ,0.5909 ,0.73 ,0.2537
12066,174  ,"2012-05-22",2       ,1   ,5     ,22  ,0        ,2        ,1           ,1           ,0.62  ,0.5909 ,0.73 ,0.0896
13337,269  ,"2012-07-14",3       ,1   ,7     ,21  ,0        ,6        ,0           ,1           ,0.7   ,0.6667 ,0.84 ,0.2239
9411 ,31   ,"2012-02-02",1       ,1   ,2     ,0   ,0        ,4        ,1           ,1           ,0.46  ,0.4545 ,0.59 ,0.1343
3850 ,365  ,"2011-06-14",2       ,0   ,6     ,7   ,0        ,2        ,1           ,1           ,0.56  ,0.5303 ,0.52 ,0.4179
14273,351  ,"2012-08-22",3       ,1   ,8     ,21  ,0        ,3        ,1           ,1           ,0.64  ,0.6061 ,0.73 ,0
15798,225  ,"2012-10-25",4       ,1   ,10    ,10  ,0        ,4        ,1           ,2           ,0.54  ,0.5152 ,0.83 ,0.1343
3387 ,45   ,"2011-05-26",2       ,0   ,5     ,0   ,0        ,4        ,1           ,1           ,0.64  ,0.6061 ,0.73 ,0.1343
9604 ,16   ,"2012-02-10",1       ,1   ,2     ,2   ,0        ,5        ,1           ,1           ,0.26  ,0.2879 ,0.52 ,0.0896
1898 ,118  ,"2011-03-24",2       ,0   ,3     ,20  ,0        ,4        ,1           ,1           ,0.28  ,0.2576 ,0.61 ,0.2836
15765,27   ,"2012-10-24",4       ,1   ,10    ,1   ,0        ,3        ,1           ,1           ,0.54  ,0.5152 ,0.68 ,0
7318 ,346  ,"2011-11-06",4       ,0   ,11    ,12  ,0        ,0        ,0           ,1           ,0.44  ,0.4394 ,0.54 ,0
4346 ,138  ,"2011-07-04",3       ,0   ,7     ,23  ,1        ,1        ,0           ,2           ,0.72  ,0.6818 ,0.7  ,0.1045
13024,332  ,"2012-07-01",3       ,1   ,7     ,20  ,0        ,0        ,0           ,1           ,0.84  ,0.7424 ,0.39 ,0.1343
7634 ,287  ,"2011-11-19",4       ,0   ,11    ,16  ,0        ,6        ,0           ,1           ,0.42  ,0.4242 ,0.38 ,0.2985
11081,165  ,"2012-04-11",2       ,1   ,4     ,21  ,0        ,3        ,1           ,1           ,0.34  ,0.303  ,0.57 ,0.3881
1988 ,132  ,"2011-03-28",2       ,0   ,3     ,16  ,0        ,1        ,1           ,1           ,0.34  ,0.3182 ,0.23 ,0.2239
13805,396  ,"2012-08-03",3       ,1   ,8     ,9   ,0        ,5        ,1           ,2           ,0.74  ,0.697  ,0.66 ,0.1045
15718,5    ,"2012-10-22",4       ,1   ,10    ,2   ,0        ,1        ,1           ,1           ,0.38  ,0.3939 ,0.71 ,0
5071 ,7    ,"2011-08-04",3       ,0   ,8     ,4   ,0        ,4        ,1           ,2           ,0.68  ,0.6364 ,0.89 ,0
1171 ,103  ,"2011-02-21",1       ,0   ,2     ,13  ,1        ,1        ,0           ,3           ,0.3   ,0.2727 ,0.81 ,0.3284
13488,16   ,"2012-07-21",3       ,1   ,7     ,4   ,0        ,6        ,0           ,3           ,0.58  ,0.5455 ,0.88 ,0.2836
7307 ,115  ,"2011-11-06",4       ,0   ,11    ,1   ,0        ,0        ,0           ,1           ,0.26  ,0.303  ,0.81 ,0
17124,80   ,"2012-12-21",1       ,1   ,12    ,6   ,0        ,5        ,1           ,2           ,0.34  ,0.2879 ,0.57 ,0.5821
7396 ,408  ,"2011-11-09",4       ,0   ,11    ,18  ,0        ,3        ,1           ,1           ,0.44  ,0.4394 ,0.67 ,0.1045
11304,9    ,"2012-04-21",2       ,1   ,4     ,4   ,0        ,6        ,0           ,1           ,0.5   ,0.4848 ,0.82 ,0.2537
1769 ,76   ,"2011-03-19",1       ,0   ,3     ,9   ,0        ,6        ,0           ,1           ,0.42  ,0.4242 ,0.44 ,0.4627
3152 ,21   ,"2011-05-16",2       ,0   ,5     ,5   ,0        ,1        ,1           ,1           ,0.5   ,0.4848 ,0.93 ,0.194
13091,454  ,"2012-07-04",3       ,1   ,7     ,15  ,1        ,3        ,0           ,1           ,0.92  ,0.8485 ,0.35 ,0.2985
8400 ,61   ,"2011-12-21",1       ,0   ,12    ,15  ,0        ,3        ,1           ,2           ,0.48  ,0.4697 ,0.88 ,0.3881
9297 ,15   ,"2012-01-28",1       ,1   ,1     ,6   ,0        ,6        ,0           ,1           ,0.24  ,0.2879 ,0.7  ,0
3238 ,410  ,"2011-05-19",2       ,0   ,5     ,19  ,0        ,4        ,1           ,1           ,0.58  ,0.5455 ,0.6  ,0.1343
2215 ,3    ,"2011-04-07",2       ,0   ,4     ,3   ,0        ,4        ,1           ,1           ,0.36  ,0.3485 ,0.66 ,0.194
7096 ,75   ,"2011-10-28",4       ,0   ,10    ,6   ,0        ,5        ,1           ,1           ,0.28  ,0.2727 ,0.65 ,0.2537
11499,27   ,"2012-04-29",2       ,1   ,4     ,7   ,0        ,0        ,0           ,2           ,0.34  ,0.3333 ,0.87 ,0.1343
6457 ,180  ,"2011-10-01",4       ,0   ,10    ,14  ,0        ,6        ,0           ,2           ,0.42  ,0.4242 ,0.71 ,0.3582
7479 ,5    ,"2011-11-13",4       ,0   ,11    ,5   ,0        ,0        ,0           ,1           ,0.34  ,0.3333 ,0.61 ,0.1642
16672,293  ,"2012-12-02",4       ,1   ,12    ,10  ,0        ,0        ,0           ,2           ,0.3   ,0.3333 ,0.87 ,0
10544,163  ,"2012-03-20",1       ,1   ,3     ,10  ,0        ,2        ,1           ,1           ,0.54  ,0.5152 ,0.88 ,0.194
4142 ,346  ,"2011-06-26",3       ,0   ,6     ,11  ,0        ,0        ,0           ,1           ,0.72  ,0.6515 ,0.45 ,0.1343
14120,343  ,"2012-08-16",3       ,1   ,8     ,12  ,0        ,4        ,1           ,1           ,0.8   ,0.697  ,0.33 ,0.1045
8079 ,71   ,"2011-12-08",4       ,0   ,12    ,6   ,0        ,4        ,1           ,1           ,0.22  ,0.2121 ,0.55 ,0.2836
4464 ,238  ,"2011-07-09",3       ,0   ,7     ,21  ,0        ,6        ,0           ,1           ,0.74  ,0.6818 ,0.58 ,0.1642
8121 ,77   ,"2011-12-10",4       ,0   ,12    ,0   ,0        ,6        ,0           ,2           ,0.26  ,0.2727 ,0.81 ,0.1045
8194 ,4    ,"2011-12-13",4       ,0   ,12    ,1   ,0        ,2        ,1           ,1           ,0.2   ,0.2576 ,0.8  ,0
1001 ,256  ,"2011-02-14",1       ,0   ,2     ,8   ,0        ,1        ,1           ,1           ,0.38  ,0.3939 ,0.4  ,0.4627
7962 ,124  ,"2011-12-03",4       ,0   ,12    ,9   ,0        ,6        ,0           ,1           ,0.26  ,0.2727 ,0.7  ,0.1045
16749,285  ,"2012-12-05",4       ,1   ,12    ,15  ,0        ,3        ,1           ,1           ,0.48  ,0.4697 ,0.33 ,0.2836
1720 ,140  ,"2011-03-17",1       ,0   ,3     ,7   ,0        ,4        ,1           ,1           ,0.32  ,0.3333 ,0.76 ,0.1343
9456 ,134  ,"2012-02-03",1       ,1   ,2     ,21  ,0        ,5        ,1           ,1           ,0.34  ,0.3485 ,0.49 ,0.1045
14321,306  ,"2012-08-24",3       ,1   ,8     ,21  ,0        ,5        ,1           ,2           ,0.7   ,0.6515 ,0.61 ,0.1642
324  ,27   ,"2011-01-14",1       ,0   ,1     ,23  ,0        ,5        ,1           ,2           ,0.18  ,0.2424 ,0.55 ,0
6410 ,227  ,"2011-09-29",4       ,0   ,9     ,15  ,0        ,4        ,1           ,1           ,0.68  ,0.6364 ,0.45 ,0.3881
14617,38   ,"2012-09-06",3       ,1   ,9     ,5   ,0        ,4        ,1           ,2           ,0.7   ,0.6667 ,0.84 ,0.194
1604 ,23   ,"2011-03-12",1       ,0   ,3     ,7   ,0        ,6        ,0           ,1           ,0.24  ,0.2273 ,0.7  ,0.194
10766,388  ,"2012-03-29",2       ,1   ,3     ,16  ,0        ,4        ,1           ,1           ,0.52  ,0.5    ,0.36 ,0.3284
9787 ,465  ,"2012-02-17",1       ,1   ,2     ,17  ,0        ,5        ,1           ,1           ,0.42  ,0.4242 ,0.32 ,0.3284
13283,271  ,"2012-07-12",3       ,1   ,7     ,15  ,0        ,4        ,1           ,1           ,0.8   ,0.7121 ,0.36 ,0.194
7980 ,41   ,"2011-12-04",4       ,0   ,12    ,3   ,0        ,0        ,0           ,1           ,0.28  ,0.3182 ,0.75 ,0
10001,287  ,"2012-02-26",1       ,1   ,2     ,17  ,0        ,0        ,0           ,1           ,0.36  ,0.3485 ,0.32 ,0.2239
448  ,91   ,"2011-01-20",1       ,0   ,1     ,16  ,0        ,4        ,1           ,2           ,0.3   ,0.303  ,0.49 ,0.1343
14972,66   ,"2012-09-21",3       ,1   ,9     ,0   ,0        ,5        ,1           ,1           ,0.54  ,0.5152 ,0.68 ,0
2908 ,32   ,"2011-05-06",2       ,0   ,5     ,1   ,0        ,5        ,1           ,1           ,0.4   ,0.4091 ,0.62 ,0.1642
6836 ,206  ,"2011-10-17",4       ,0   ,10    ,9   ,0        ,1        ,1           ,2           ,0.5   ,0.4848 ,0.45 ,0.2836
5968 ,9    ,"2011-09-11",3       ,0   ,9     ,4   ,0        ,0        ,0           ,1           ,0.6   ,0.5606 ,0.83 ,0.1343
13604,92   ,"2012-07-26",3       ,1   ,7     ,0   ,0        ,4        ,1           ,1           ,0.66  ,0.6212 ,0.65 ,0.194
5884 ,58   ,"2011-09-07",3       ,0   ,9     ,15  ,0        ,3        ,1           ,3           ,0.62  ,0.5455 ,0.94 ,0.1045
13810,331  ,"2012-08-03",3       ,1   ,8     ,14  ,0        ,5        ,1           ,2           ,0.86  ,0.7879 ,0.44 ,0.2537
7603 ,213  ,"2011-11-18",4       ,0   ,11    ,9   ,0        ,5        ,1           ,1           ,0.26  ,0.2576 ,0.41 ,0.194
16675,431  ,"2012-12-02",4       ,1   ,12    ,13  ,0        ,0        ,0           ,1           ,0.4   ,0.4091 ,0.71 ,0.2239
13807,263  ,"2012-08-03",3       ,1   ,8     ,11  ,0        ,5        ,1           ,2           ,0.84  ,0.7879 ,0.49 ,0.2836
3572 ,572  ,"2011-06-02",2       ,0   ,6     ,17  ,0        ,4        ,1           ,1           ,0.76  ,0.6515 ,0.2  ,0.5224
15469,827  ,"2012-10-11",4       ,1   ,10    ,17  ,0        ,4        ,1           ,1           ,0.5   ,0.4848 ,0.39 ,0.2836
2252 ,60   ,"2011-04-08",2       ,0   ,4     ,16  ,0        ,5        ,1           ,2           ,0.32  ,0.303  ,0.93 ,0.2537
1466 ,22   ,"2011-03-06",1       ,0   ,3     ,9   ,0        ,0        ,0           ,2           ,0.42  ,0.4242 ,1    ,0.2836
16508,195  ,"2012-11-25",4       ,1   ,11    ,13  ,0        ,0        ,0           ,2           ,0.26  ,0.2576 ,0.41 ,0.1642
9327 ,288  ,"2012-01-29",1       ,1   ,1     ,12  ,0        ,0        ,0           ,1           ,0.32  ,0.303  ,0.26 ,0.2239
7288 ,23   ,"2011-11-05",4       ,0   ,11    ,6   ,0        ,6        ,0           ,1           ,0.26  ,0.2424 ,0.6  ,0.2537
16831,102  ,"2012-12-09",4       ,1   ,12    ,1   ,0        ,0        ,0           ,2           ,0.4   ,0.4091 ,0.87 ,0.1045
10559,26   ,"2012-03-21",2       ,1   ,3     ,1   ,0        ,3        ,1           ,1           ,0.52  ,0.5    ,0.83 ,0.0896
1779 ,154  ,"2011-03-19",1       ,0   ,3     ,19  ,0        ,6        ,0           ,1           ,0.44  ,0.4394 ,0.33 ,0.2836
6596 ,241  ,"2011-10-07",4       ,0   ,10    ,9   ,0        ,5        ,1           ,1           ,0.48  ,0.4697 ,0.77 ,0
12696,9    ,"2012-06-18",2       ,1   ,6     ,4   ,0        ,1        ,1           ,2           ,0.54  ,0.5152 ,0.77 ,0.194
16430,56   ,"2012-11-22",4       ,1   ,11    ,7   ,1        ,4        ,0           ,1           ,0.22  ,0.2273 ,0.75 ,0.1343
2568 ,184  ,"2011-04-21",2       ,0   ,4     ,21  ,0        ,4        ,1           ,1           ,0.42  ,0.4242 ,0.47 ,0.194
3663 ,153  ,"2011-06-06",2       ,0   ,6     ,12  ,0        ,1        ,1           ,1           ,0.76  ,0.6667 ,0.37 ,0.1642
506  ,5    ,"2011-01-23",1       ,0   ,1     ,3   ,0        ,0        ,0           ,1           ,0.02  ,0.0606 ,0.62 ,0.1343
11751,98   ,"2012-05-09",2       ,1   ,5     ,19  ,0        ,3        ,1           ,3           ,0.5   ,0.4848 ,0.77 ,0.3582
13464,9    ,"2012-07-20",3       ,1   ,7     ,4   ,0        ,5        ,1           ,2           ,0.66  ,0.5909 ,0.89 ,0.1642
3396 ,216  ,"2011-05-26",2       ,0   ,5     ,9   ,0        ,4        ,1           ,1           ,0.72  ,0.6818 ,0.7  ,0.1642
17287,2    ,"2012-12-28",1       ,1   ,12    ,3   ,0        ,5        ,1           ,2           ,0.24  ,0.2424 ,0.6  ,0.1642
3846 ,2    ,"2011-06-14",2       ,0   ,6     ,3   ,0        ,2        ,1           ,1           ,0.58  ,0.5455 ,0.53 ,0.3284
11308,201  ,"2012-04-21",2       ,1   ,4     ,8   ,0        ,6        ,0           ,1           ,0.52  ,0.5    ,0.81 ,0.2537
14316,515  ,"2012-08-24",3       ,1   ,8     ,16  ,0        ,5        ,1           ,2           ,0.76  ,0.6818 ,0.48 ,0.1343
3692 ,539  ,"2011-06-07",2       ,0   ,6     ,17  ,0        ,2        ,1           ,1           ,0.8   ,0.7273 ,0.43 ,0.2537
4585 ,176  ,"2011-07-14",3       ,0   ,7     ,22  ,0        ,4        ,1           ,1           ,0.64  ,0.6212 ,0.57 ,0.0896
16637,110  ,"2012-11-30",4       ,1   ,11    ,23  ,0        ,5        ,1           ,2           ,0.3   ,0.3182 ,0.75 ,0.0896
7297 ,343  ,"2011-11-05",4       ,0   ,11    ,15  ,0        ,6        ,0           ,1           ,0.4   ,0.4091 ,0.37 ,0.194
8003 ,8    ,"2011-12-05",4       ,0   ,12    ,2   ,0        ,1        ,1           ,1           ,0.32  ,0.3485 ,0.87 ,0
13476,436  ,"2012-07-20",3       ,1   ,7     ,16  ,0        ,5        ,1           ,2           ,0.68  ,0.6364 ,0.83 ,0.3284
8678 ,68   ,"2012-01-02",1       ,1   ,1     ,9   ,1        ,1        ,0           ,1           ,0.24  ,0.2576 ,0.35 ,0
16556,77   ,"2012-11-27",4       ,1   ,11    ,13  ,0        ,2        ,1           ,3           ,0.28  ,0.2727 ,0.87 ,0.2537
6691 ,406  ,"2011-10-11",4       ,0   ,10    ,8   ,0        ,2        ,1           ,2           ,0.56  ,0.5303 ,0.83 ,0.1045
517  ,77   ,"2011-01-23",1       ,0   ,1     ,15  ,0        ,0        ,0           ,1           ,0.16  ,0.1364 ,0.28 ,0.3582
1676 ,78   ,"2011-03-15",1       ,0   ,3     ,10  ,0        ,2        ,1           ,2           ,0.32  ,0.3182 ,0.66 ,0.194
5196 ,175  ,"2011-08-09",3       ,0   ,8     ,9   ,0        ,2        ,1           ,2           ,0.78  ,0.7424 ,0.62 ,0.1343
13100,88   ,"2012-07-05",3       ,1   ,7     ,0   ,0        ,4        ,1           ,1           ,0.74  ,0.6667 ,0.51 ,0.1045
16551,500  ,"2012-11-27",4       ,1   ,11    ,8   ,0        ,2        ,1           ,3           ,0.32  ,0.3182 ,0.81 ,0.1642
3518 ,106  ,"2011-05-31",2       ,0   ,5     ,11  ,0        ,2        ,1           ,1           ,0.86  ,0.803  ,0.47 ,0
7391 ,167  ,"2011-11-09",4       ,0   ,11    ,13  ,0        ,3        ,1           ,1           ,0.5   ,0.4848 ,0.51 ,0.1642
5269 ,130  ,"2011-08-12",3       ,0   ,8     ,10  ,0        ,5        ,1           ,1           ,0.74  ,0.6515 ,0.33 ,0.1045
11409,228  ,"2012-04-25",2       ,1   ,4     ,13  ,0        ,3        ,1           ,1           ,0.56  ,0.5303 ,0.26 ,0.2239
14998,83   ,"2012-09-22",3       ,1   ,9     ,2   ,0        ,6        ,0           ,1           ,0.56  ,0.5303 ,0.88 ,0.2537
3324 ,167  ,"2011-05-23",2       ,0   ,5     ,9   ,0        ,1        ,1           ,1           ,0.6   ,0.5455 ,0.88 ,0.2239
11552,269  ,"2012-05-01",2       ,1   ,5     ,12  ,0        ,2        ,1           ,2           ,0.7   ,0.6515 ,0.58 ,0.2239
4175 ,305  ,"2011-06-27",3       ,0   ,6     ,20  ,0        ,1        ,1           ,1           ,0.7   ,0.6515 ,0.65 ,0.1045
9789 ,282  ,"2012-02-17",1       ,1   ,2     ,19  ,0        ,5        ,1           ,1           ,0.38  ,0.3939 ,0.37 ,0.2239
12406,11   ,"2012-06-06",2       ,1   ,6     ,2   ,0        ,3        ,1           ,1           ,0.5   ,0.4848 ,0.68 ,0
2483 ,297  ,"2011-04-18",2       ,0   ,4     ,8   ,0        ,1        ,1           ,1           ,0.46  ,0.4545 ,0.63 ,0
9017 ,228  ,"2012-01-16",1       ,1   ,1     ,13  ,1        ,1        ,0           ,2           ,0.24  ,0.197  ,0.41 ,0.4179
333  ,23   ,"2011-01-15",1       ,0   ,1     ,8   ,0        ,6        ,0           ,1           ,0.14  ,0.1515 ,0.63 ,0.1343
9185 ,61   ,"2012-01-23",1       ,1   ,1     ,14  ,0        ,1        ,1           ,3           ,0.22  ,0.2273 ,0.93 ,0.194
1319 ,5    ,"2011-02-28",1       ,0   ,2     ,5   ,0        ,1        ,1           ,2           ,0.34  ,0.3636 ,0.93 ,0
273  ,83   ,"2011-01-12",1       ,0   ,1     ,19  ,0        ,3        ,1           ,1           ,0.18  ,0.1515 ,0.47 ,0.4179
10731,40   ,"2012-03-28",2       ,1   ,3     ,5   ,0        ,3        ,1           ,1           ,0.36  ,0.3333 ,0.43 ,0.2985
4821 ,243  ,"2011-07-24",3       ,0   ,7     ,18  ,0        ,0        ,0           ,1           ,0.88  ,0.8182 ,0.42 ,0.1642
212  ,3    ,"2011-01-10",1       ,0   ,1     ,2   ,0        ,1        ,1           ,1           ,0.12  ,0.1212 ,0.5  ,0.2239
657  ,123  ,"2011-01-30",1       ,0   ,1     ,16  ,0        ,0        ,0           ,1           ,0.3   ,0.3333 ,0.56 ,0
1977 ,8    ,"2011-03-28",2       ,0   ,3     ,5   ,0        ,1        ,1           ,1           ,0.18  ,0.1818 ,0.43 ,0.194
13244,44   ,"2012-07-11",3       ,1   ,7     ,0   ,0        ,3        ,1           ,2           ,0.66  ,0.6061 ,0.83 ,0.1343
7613 ,190  ,"2011-11-18",4       ,0   ,11    ,19  ,0        ,5        ,1           ,1           ,0.28  ,0.2727 ,0.41 ,0.1642
15869,330  ,"2012-10-28",4       ,1   ,10    ,9   ,0        ,0        ,0           ,2           ,0.5   ,0.4848 ,0.55 ,0.4179
2590 ,55   ,"2011-04-22",2       ,0   ,4     ,19  ,0        ,5        ,1           ,3           ,0.32  ,0.303  ,0.93 ,0.2239
